Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Krishna reddy,1,4 April 2025,"in the competition of delivering the groceries in 10 min, they are not giving an option to cancel the order which is placed by mistake even below 60 sec. And the support is just to convince the customer but not to resolve the issue.","Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",4 April 2025,1 person found this review helpful
Maheshwar* M,1,4 April 2025,whenever I ordered food from Swigg it took too long to deliver the food,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",4 April 2025,"('N/A', 'N/A')"
Kamla sharma,1,4 April 2025,it is very bad experience with me when I order wrong food and after cancel the order and take all the money for cancelation,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",4 April 2025,"('N/A', 'N/A')"
Ramdas Kale,3,4 April 2025,good,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Mohammed Muzammil,5,4 April 2025,good experience,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Yadu,5,4 April 2025,Good 👍,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
BRIJEESH VV,1,4 April 2025,delivery not proper time,"Hi there, we did not mean to keep you waiting for your order. Please share your order ID by writing to us at swiggysocial@swiggy.in and allow us the chance to have this checked for you.",4 April 2025,"('N/A', 'N/A')"
As. Rajpurohit,5,4 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Rajkumar Rajkumar,1,4 April 2025,the all ways messes the food and no help of help line don't us the Swiggy,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",4 April 2025,"('N/A', 'N/A')"
Rakesh Kumar,1,4 April 2025,very Bad,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,4 April 2025,"('N/A', 'N/A')"
Aarti Kasurde,5,4 April 2025,helpful application,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Eshanu Phukan,5,4 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Mohd Osman ali,3,4 April 2025,taking too much time to deliver,"Hello there, we're sorry for the unpleasant experience. Please share your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
JAI JAI,5,4 April 2025,BEST PRICE AND TIMELY DELIVERY,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Srikant Rana,5,4 April 2025,far better than zomato .,"Hey there, thanks for your valuable feedback. Please elaborate more on the issue by dropping an email at swiggysocial@swiggy.in, so we can assist you better.",4 April 2025,"('N/A', 'N/A')"
Rashid Siddiqui,5,4 April 2025,helpfull swaggy app,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Akshay S,1,4 April 2025,they have removed 1 minute cancelation and introduced conversion to cash on delivery if you decline payment. predatory behavior.,"Hey there, we understand that you are upset but, several parameters are taken into consideration for Cash on Delivery option. That said, kindly share your concern by dropping an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",4 April 2025,"('N/A', 'N/A')"
SRINIVAS B,5,4 April 2025,excellent,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Tarun Aradhya,2,4 April 2025,why you are showing ur ads 10 times for a minute i will file a case against you😡,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",4 April 2025,"('N/A', 'N/A')"
Pavan karthik Adepu,5,4 April 2025,good response,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Raj,5,4 April 2025,❤️,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
CHANDRASEKARAN AERO,5,4 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Deepika Shahasane,4,4 April 2025,good,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,4 April 2025,"('N/A', 'N/A')"
Rocky Kisore,5,4 April 2025,good 👍🏻,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
Bhanu Vishal,5,4 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Goshika Sharan,5,4 April 2025,"great help chat box,it was tooo good in response and solving issues",Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
T12G-DB3466 GOKUL KRISHNA K,1,4 April 2025,"very bad customer service very bad food delivery time,not delivered correct items every time I reported this issues but no proper solution every time repeat the same so I uninstalled this app.","Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",4 April 2025,"('N/A', 'N/A')"
Gaurav Gangwar,1,4 April 2025,worst,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,4 April 2025,"('N/A', 'N/A')"
joy majumder,5,4 April 2025,good 👍,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Aanand sharma,3,4 April 2025,good service,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
ansil f,5,4 April 2025,very fast,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Ranjan Das,1,4 April 2025,"70 rupees bread on Instamart. final bill 130 rupees including small order fee, delivery charges, platform fee/charges...","Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",4 April 2025,"('N/A', 'N/A')"
Prathamesh Chikane,4,4 April 2025,Nice 👍,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",4 April 2025,"('N/A', 'N/A')"
vinod kumar yadav,1,4 April 2025,useless service placed order for spl biryani and received normal Biryani. now Swiggy saying hotel doesn't sell spl biryani and offered refund of 69 rupees where as I lossed more money for placing the order. useless stuff.,"Hey there, we would like to understand more about this issue. Please share the order ID via email to swiggysocial@swiggy.in for a quick check and we will get back to you at the earliest.",4 April 2025,"('N/A', 'N/A')"
Javed Khan,4,4 April 2025,Swiggy Instamart service is nice,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",4 April 2025,"('N/A', 'N/A')"
gautam chatterjee,4,4 April 2025,Good,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",4 April 2025,"('N/A', 'N/A')"
Anju Masih,1,4 April 2025,worst,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",4 April 2025,"('N/A', 'N/A')"
Annu sir #Mathswale,1,4 April 2025,the reviews should go more negetive if negetive stars be there but why because I am not serviced by the restaurant then why am I pay gst to restaurant.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",4 April 2025,"('N/A', 'N/A')"
Ashif Iqbal,5,4 April 2025,I really love this love you swiggyyy,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Uma Akash,3,4 April 2025,good,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Nishant Bhabhera,1,4 April 2025,very bad experience with food delivery. I had ordered Jain food and they sent me non Jain food. when raised complaint they simple said it is mistake of restaurant and we can not refund the money. This meant my money also taken away by this croocks and I had to sleep empty stomach. They do not provide immediate solution also by their executives. Wait for their email reply. no phone number where you can talk. They have very bad service,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",4 April 2025,"('N/A', 'N/A')"
reyaj sultana,5,4 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Arun Kannan,4,4 April 2025,gud,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Sonu Sharma,5,4 April 2025,good 👍,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Golden Grains,1,4 April 2025,its been almost 2 hrs i dosnt receive my order,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
Kamali,5,4 April 2025,good 😊,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Aadil Saifi,1,4 April 2025,cash on delivery no,"Hey there, we understand that you are upset but, several parameters are taken into consideration for Cash on Delivery option. That said, kindly share your concern by dropping an email at swiggysocial@swiggy.in from your registered email ID, we'll look into it.",4 April 2025,"('N/A', 'N/A')"
Thomas Pulavarthi,5,4 April 2025,best and Good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
PRAMOD TYAGI,5,4 April 2025,Very Good 👍,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
virender khurana,1,4 April 2025,very poor delivery.... why Swiggy club the orders ....this result into delay in delivery...very pathetic service of Swiggy ....guys pls don't use it ....,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",4 April 2025,"('N/A', 'N/A')"
Siddhesh,3,4 April 2025,"The notifications I get by swiggy, literally every hour is criminal at this point. If you turn off notifications, you wont get delivery updates. Just to get delivery updates you gotta look at 10 Swiggy notifications daily.","Hello, we are sorry for the trouble you have been through. Please drop an email at swiggysocial@swiggy.in along with order ID and we will help you sort this out.",4 April 2025,"('N/A', 'N/A')"
Mohd Sami,5,4 April 2025,good facility,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Rashid Ahmad,1,4 April 2025,worst service ever I have ordered food in Bhagalpur ( Bihar ) today It took almost 1:30 hr to reach me..... How somebody will wait for so long...,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",4 April 2025,"('N/A', 'N/A')"
Tayel Adhikary,1,4 April 2025,worst app,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",4 April 2025,"('N/A', 'N/A')"
Sandy,5,4 April 2025,nice,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Som Mangar,1,4 April 2025,i selected 3 items but came only 1,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",4 April 2025,"('N/A', 'N/A')"
Emma Harper,5,4 April 2025,wse time nhi h ..logo k pass lekin bure reviews likhne ka time h!! frustrated hokar choti si glti par bhi reviews likhne aa jate h ..kuch acha ho jata h to reviews likhne ka time nhi hota logo k pass !! I m having a good experience as a normal person I m happy with u Swiggy ! ☺️,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Rajat Nishad,5,4 April 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Arbaz Khan,3,4 April 2025,good,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
N. Lalith Reddy,1,4 April 2025,waste kudi app,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",4 April 2025,"('N/A', 'N/A')"
PRASHANT KUMAR,5,4 April 2025,👌👌👌👌,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
basangouda Patil,4,4 April 2025,nice,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Lakshman Lucky,5,4 April 2025,good 😊,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Arpit kumar Sarvesh,2,4 April 2025,worst cash on delivery app,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",4 April 2025,"('N/A', 'N/A')"
Naeem Mumbaiwala,5,4 April 2025,potato and onion give bulk order for 9 rupees,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
aijaz uddin,5,4 April 2025,very Easy to use,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Devansh Mhatre,5,4 April 2025,Best app,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
vanishree shinde,1,4 April 2025,very poor facilities,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,4 April 2025,"('N/A', 'N/A')"
Arvind Nagar,5,4 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Mr Rider,1,4 April 2025,they gives always worst foods,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
Pankaj Singh,5,4 April 2025,very good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Vijin Joseph,5,4 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
anagandhula rajshekar reddy,5,4 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Gulshan Jahan,5,4 April 2025,nice,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Kanniyappan A,1,4 April 2025,worst,This shouldn't have happened. Kindly help us with the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email ID & we will have this checked.,4 April 2025,"('N/A', 'N/A')"
Delta User,1,4 April 2025,"So bad about the cancellation fee... unfortunately I have placed the wrong item.. and there is no way to edit the order.. either i should add the item which I want or the cancel the order and bare the full amount of order as cancellation fee... Wow!, nice policy... i simply don't gonna use this app until this kind of things are removed...","Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",4 April 2025,"('N/A', 'N/A')"
Himanshu Tailor,5,4 April 2025,good,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Vikash Raj,1,4 April 2025,good,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",4 April 2025,"('N/A', 'N/A')"
Tanmoy Chakraborty,5,4 April 2025,good,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Ratna Shakina Katam,5,4 April 2025,Good coupons . worth ordering in Swiggy.,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
Vinod Kumar,4,4 April 2025,good,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,4 April 2025,"('N/A', 'N/A')"
sakshi hooda,1,4 April 2025,take time too long very disappointed,"Hey there, sorry for the delay in delivering the food. Please share the order details to swiggysocial@swiggy.in and we will check this and address it.",4 April 2025,"('N/A', 'N/A')"
Ayushi Jaiswal,1,4 April 2025,worst experience... one time i order a mushroom gravy... and it was exploit and smelly... and I complaint but they didn't take any action.. then I complaint on their email and i didn't get anything in return.. like not even any voucher.. or not even refund,"Hey there, we are sorry for the unpleasant experience you had. Please share more details about the incident by writing an email at swiggysocial@swiggy.in from your registered email ID. we'll take it up.",4 April 2025,"('N/A', 'N/A')"
vikash kumar,4,4 April 2025,its good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Tabassum Khalid,1,4 April 2025,this app won't refund the money and delivery patner steal iteam from bag,"Hello there, thank you for your feedback. This shouldn't be happening. Please write to us at swiggysocial@swiggy.in from your registered email ID with relevant screenshots so that we may look into it right away.",4 April 2025,"('N/A', 'N/A')"
Hammad Nasim,1,4 April 2025,"the new Swiggy one membership is the worst, they had seriously downgraded it.","Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
Rabbul Ali,5,4 April 2025,bahut badhiya Laga,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Aditi p,1,4 April 2025,Didn't refund my money it's been 20 days now I have lodged an official complaint on swiggy in the consumer court.Don't purchase from this app. On Instamart groceries are old and stale. Don't order anything from this app you will suffer instead download zepto,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,4 April 2025,"('N/A', 'N/A')"
Suraj karayat,1,4 April 2025,this company is a fraud Their staff is uneducated they don't even know how to use the location they are just uneducated,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",4 April 2025,"('N/A', 'N/A')"
Nitesh Borhade,3,4 April 2025,services have deteriorated since past few days my maximum orders are delayed,"Hello, we are sorry for the trouble you have been through. Please drop an email at swiggysocial@swiggy.in along with order ID and we will help you sort this out.",4 April 2025,"('N/A', 'N/A')"
Bhoomi Raval,1,4 April 2025,"worst experience . Order is prepared in restaurant since hour , delivery partner is assigned but not moving and on calling he reports order is not showing in his app. No active response from help desk.","We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",4 April 2025,"('N/A', 'N/A')"
Shivkumar Yadav,5,4 April 2025,GOOD,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Rakesh 47,5,4 April 2025,cheaper than zomato...,"Hi there, thank you and we value your feedback. Do let us know more about your experience by dropping an email at swiggysocial@swiggy.in from your registered email address & we'll surely work towards improving the services.",4 April 2025,"('N/A', 'N/A')"
Kala Malik,5,4 April 2025,MY FAVORITE FOOD APP SWIGGY 😍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Shreya Singh,5,4 April 2025,nice 🙂,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Tulsi Nagar,4,4 April 2025,Good,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",4 April 2025,"('N/A', 'N/A')"
bhanuprathap c,1,4 April 2025,Consistently delivering delayed orders... Deceptive economy delivery option.. as they group orders irrespective of what option you chose . Pathetic service where assigning delivery partner takes more time than preparing food. I could go to the restaurant by walk and come back for the time it took for the order. 75 mins to deliver an order from 3km distance,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",4 April 2025,"('N/A', 'N/A')"
honey hanisha,5,4 April 2025,very good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
surya teja,1,4 April 2025,always deliver food late than estimated time. no proper response,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
Krishnan S,5,4 April 2025,swiggy is better then others app for Resonable prise,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
RAJESH GAHLOD,5,4 April 2025,excellent,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Bablu Shakya,5,4 April 2025,very nice,Yay! We are super happy to know that you are enjoying our services. Thanks for taking the time out and sharing the review with a perfect star rating. Keep Ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Savita Suladhal,1,4 April 2025,worst app. they are just fraud . they should rather beg on streets for money rather than scamming people of Their money.,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",4 April 2025,"('N/A', 'N/A')"
Dwarakababu N,1,4 April 2025,worst Experience I had with Swiggy .,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",4 April 2025,"('N/A', 'N/A')"
Anshu Singh,4,4 April 2025,superb 👌,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",4 April 2025,"('N/A', 'N/A')"
Sujit Bar,5,4 April 2025,nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Shanu Gameti,5,4 April 2025,😍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
tanikki manikanta,1,4 April 2025,bad service irresponsible,"Hey there, we would like to understand the miss in delivering the order within the promised timeline. Please share your order ID by writing to us at swiggysocial@swiggy.in from your registered email ID to have this checked further.",4 April 2025,"('N/A', 'N/A')"
Jyoti .attri,2,4 April 2025,time shown is not matching with the actual time. every time this happens.,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",4 April 2025,"('N/A', 'N/A')"
akshat singh,5,4 April 2025,best offers than any other sites. and super fast delivery.,We are happy to hear such positive feedback. 🙂,4 April 2025,"('N/A', 'N/A')"
Ajay Vibhas,1,4 April 2025,"if you order wrong and notice in minutes, they will take a 100% cancellation charger . don't pay before resive food , use pay on delivery","Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
Soumyodip Pal,4,4 April 2025,Very good,"Hi, thank you for delighting us with the positive review We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",4 April 2025,"('N/A', 'N/A')"
Kajal Yadav,5,4 April 2025,good 👍,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,4 April 2025,"('N/A', 'N/A')"
Ch Nithish,2,4 April 2025,Delivery charges are moree,"Hey there, we would like to inform you that the delivery fee is levied for the services rendered to ensure seamless delivery. Please share your registered details or the order ID by writing to us at swiggysocial@swiggy.in and we would be happy to connect with you post having it checked",4 April 2025,"('N/A', 'N/A')"
Vijay Chandrasekaran,1,4 April 2025,irresponsible service and rude customer care staffs. Swiggy is not trustworthy anymore. using all technologies to cheat customers,"Hello, we would like to know more about it. Please write to us at swiggysocial@swiggy.in with relevant details elaborating further on your ordering experience with us, so we can set this right for you.",4 April 2025,"('N/A', 'N/A')"
N Shivaprasad,2,4 April 2025,poor service.. i waiting for my order to be delivered since 45 minutes.. still shows 20 minutes for 4km away restaurant. 👎🏼,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",4 April 2025,"('N/A', 'N/A')"
Nilesh Pawar,5,4 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Amaan Shaikh,4,4 April 2025,Prompt delivery and infrequent use of the app ensures there is always some offer available. Items you want are frequently out of stock but alternatives are always there.,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Sree Hari,5,4 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Venkateshchary Paloji,5,4 April 2025,ok,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Anandji Anand,1,4 April 2025,worst delivery I have ever seen,"We are sorry to let you down. Please write to us at swiggysocial@swiggy.in from your registered email address elaborating further on your ordeal, so we can expiate for the miss.",4 April 2025,"('N/A', 'N/A')"
